Idx,Category,Qwen_Acc,Llama_Acc,Consensus_Acc,DASE_Acc,State,Steps,Cost,Duration,Commit_Method,EL_At_Commit,Lambda_At_Commit,MSPRT_Reject,Total_Tokens,Tokens_Step1,Tokens_Post_S1,Mean_Tokens_Per_Step,Total_Inferences,Tokens_Per_Inference,Total_Step_Duration_S,Mean_Step_Duration_S,Endpoint_Token_Breakdown,Infra_Noise,Infra_Noise_Rate
458,GPQA (Genetics),0,0,0,0,STABLE,5,0.44905199999999995,266.82,mSPRT,0.001,20.7113,True,78393,14072,64321,15678.6,25,3135.7,266.777,53.355,"{""databricks-qwen3-next-80b-a3b-instruct"": 67740, ""databricks-meta-llama-3-3-70b-instruct"": 10653}",0,0.0
459,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.009462,4.95,unanimous,0.024,1.8333,False,1699,1699,0,1699.0,5,339.8,4.918,4.918,"{""databricks-qwen3-next-80b-a3b-instruct"": 1333, ""databricks-meta-llama-3-3-70b-instruct"": 366}",0,0.0
460,GPQA (Astrophysics),0,1,1,1,STABLE,1,0.01035,28.52,unanimous,0.0665,1.8333,False,2190,2190,0,2190.0,5,438.0,28.492,28.492,"{""databricks-qwen3-next-80b-a3b-instruct"": 795, ""databricks-meta-llama-3-3-70b-instruct"": 1395}",0,0.0
461,GPQA (Chemistry (general)),1,0,1,1,STABLE,1,0.020562,28.74,unanimous,0.1285,1.4813,False,3974,3974,0,3974.0,5,794.8,28.703,28.703,"{""databricks-qwen3-next-80b-a3b-instruct"": 2333, ""databricks-meta-llama-3-3-70b-instruct"": 1641}",0,0.0
462,GPQA (High-energy particle physics),1,1,1,1,STABLE,7,0.163674,163.37,mSPRT,0.0,22.3761,True,32363,4344,28019,4623.3,35,924.7,163.329,23.333,"{""databricks-qwen3-next-80b-a3b-instruct"": 17111, ""databricks-meta-llama-3-3-70b-instruct"": 15252}",0,0.0
463,GPQA (Electromagnetism and Photonics),0,0,0,1,STABLE,13,0.388928,241.86,EL-streak,0.0645,12.984,False,72483,2595,69888,5575.6,65,1115.1,241.811,18.601,"{""databricks-qwen3-next-80b-a3b-instruct"": 49498, ""databricks-meta-llama-3-3-70b-instruct"": 22985}",0,0.0
464,GPQA (High-energy particle physics),0,1,0,0,STABLE,9,0.317284,229.68,EL-streak,0.062,6.2271,False,59222,2463,56759,6580.2,45,1316.0,229.635,25.515,"{""databricks-qwen3-next-80b-a3b-instruct"": 40198, ""databricks-meta-llama-3-3-70b-instruct"": 19024}",0,0.0
465,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.009038,3.13,unanimous,0.037,1.8333,False,1649,1649,0,1649.0,5,329.8,3.091,3.091,"{""databricks-qwen3-next-80b-a3b-instruct"": 1221, ""databricks-meta-llama-3-3-70b-instruct"": 428}",0,0.0
466,GPQA (Chemistry (general)),1,0,1,1,STABLE,10,0.692836,404.52,EL-streak+mSPRT,0.001,25.9327,True,122144,14045,108099,12214.4,50,2442.9,404.476,40.448,"{""databricks-qwen3-next-80b-a3b-instruct"": 102130, ""databricks-meta-llama-3-3-70b-instruct"": 20014}",0,0.0
467,GPQA (Astrophysics),1,0,1,1,STABLE,10,0.15461,152.33,EL-streak,0.1585,2.6923,False,31474,2464,29010,3147.4,50,629.5,152.281,15.228,"{""databricks-qwen3-next-80b-a3b-instruct"": 14357, ""databricks-meta-llama-3-3-70b-instruct"": 17117}",0,0.0
468,GPQA (Molecular Biology),0,1,1,1,STABLE,9,0.146106,107.45,EL-streak+mSPRT,0.0725,20.5084,True,27205,400,26805,3022.8,45,604.6,107.406,11.934,"{""databricks-qwen3-next-80b-a3b-instruct"": 18643, ""databricks-meta-llama-3-3-70b-instruct"": 8562}",0,0.0
469,GPQA (Organic Chemistry),0,0,0,0,STABLE,12,0.875796,557.82,EL-streak,0.093,18.3452,False,152662,12984,139678,12721.8,60,2544.4,557.768,46.481,"{""databricks-qwen3-next-80b-a3b-instruct"": 132574, ""databricks-meta-llama-3-3-70b-instruct"": 20088}",0,0.0
470,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.011378,12.03,unanimous,0.137,1.8333,False,2075,2075,0,2075.0,5,415.0,11.994,11.994,"{""databricks-qwen3-next-80b-a3b-instruct"": 1539, ""databricks-meta-llama-3-3-70b-instruct"": 536}",0,0.0
471,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.013628,17.19,unanimous,0.1245,1.8333,False,2543,2543,0,2543.0,5,508.6,17.161,17.161,"{""databricks-qwen3-next-80b-a3b-instruct"": 1728, ""databricks-meta-llama-3-3-70b-instruct"": 815}",0,0.0
472,GPQA (Quantum Mechanics),0,0,0,1,STABLE,7,0.15706799999999999,185.89,mSPRT,0.001,20.4356,True,33262,6012,27250,4751.7,35,950.3,185.853,26.55,"{""databricks-qwen3-next-80b-a3b-instruct"": 12010, ""databricks-meta-llama-3-3-70b-instruct"": 21252}",0,0.0
473,GPQA (Organic Chemistry),0,0,0,0,STABLE,6,0.204558,160.7,mSPRT,0.0,26.9247,True,38188,670,37518,6364.7,30,1272.9,160.663,26.777,"{""databricks-qwen3-next-80b-a3b-instruct"": 25903, ""databricks-meta-llama-3-3-70b-instruct"": 12285}",0,0.0
474,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.012108,3.53,unanimous,0.034,1.8333,False,2246,2246,0,2246.0,5,449.2,3.492,3.492,"{""databricks-qwen3-next-80b-a3b-instruct"": 1562, ""databricks-meta-llama-3-3-70b-instruct"": 684}",0,0.0
475,GPQA (Physics (general)),0,0,0,0,STABLE,15,0.6240039999999999,487.9,EL-streak,0.0215,8.6361,False,113273,8215,105058,7551.5,75,1510.3,487.851,32.523,"{""databricks-qwen3-next-80b-a3b-instruct"": 85456, ""databricks-meta-llama-3-3-70b-instruct"": 27817}",0,0.0
476,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.038734,30.33,unanimous,0.029,1.8333,False,6916,6916,0,6916.0,5,1383.2,30.302,30.302,"{""databricks-qwen3-next-80b-a3b-instruct"": 5535, ""databricks-meta-llama-3-3-70b-instruct"": 1381}",0,0.0
477,GPQA (Astrophysics),1,1,1,1,STABLE,1,0.015177999999999999,7.28,unanimous,0.025,1.8333,False,2647,2647,0,2647.0,5,529.4,7.252,7.252,"{""databricks-qwen3-next-80b-a3b-instruct"": 2295, ""databricks-meta-llama-3-3-70b-instruct"": 352}",0,0.0
478,GPQA (Organic Chemistry),0,0,0,0,STABLE,13,0.875334,638.73,mSPRT,0.22,23.8741,True,159454,14211,145243,12265.7,65,2453.1,638.683,49.129,"{""databricks-qwen3-next-80b-a3b-instruct"": 118759, ""databricks-meta-llama-3-3-70b-instruct"": 40695}",0,0.0
479,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.0423,39.19,unanimous,0.152,1.8333,False,7144,7144,0,7144.0,5,1428.8,39.155,39.155,"{""databricks-qwen3-next-80b-a3b-instruct"": 6862, ""databricks-meta-llama-3-3-70b-instruct"": 282}",0,0.0
480,GPQA (Statistical Mechanics),1,1,1,1,STABLE,1,0.009153999999999999,10.23,unanimous,0.058,1.8333,False,1693,1693,0,1693.0,5,338.6,10.198,10.198,"{""databricks-qwen3-next-80b-a3b-instruct"": 1191, ""databricks-meta-llama-3-3-70b-instruct"": 502}",0,0.0
481,GPQA (High-energy particle physics),0,0,0,0,STABLE,1,0.003816,4.79,unanimous,0.133,1.8333,False,820,820,0,820.0,5,164.0,4.745,4.745,"{""databricks-qwen3-next-80b-a3b-instruct"": 268, ""databricks-meta-llama-3-3-70b-instruct"": 552}",0,0.0
482,GPQA (Chemistry (general)),0,1,1,1,STABLE,1,0.05029,37.7,unanimous,0.0625,1.8333,False,9042,9042,0,9042.0,5,1808.4,37.661,37.661,"{""databricks-qwen3-next-80b-a3b-instruct"": 7061, ""databricks-meta-llama-3-3-70b-instruct"": 1981}",0,0.0
483,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.06231999999999999,41.89,unanimous,0.117,1.4813,False,10852,10852,0,10852.0,5,2170.4,41.857,41.857,"{""databricks-qwen3-next-80b-a3b-instruct"": 9456, ""databricks-meta-llama-3-3-70b-instruct"": 1396}",0,0.0
484,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.008438,3.02,unanimous,0.037,1.8333,False,1535,1535,0,1535.0,5,307.0,2.994,2.994,"{""databricks-qwen3-next-80b-a3b-instruct"": 1149, ""databricks-meta-llama-3-3-70b-instruct"": 386}",0,0.0
485,GPQA (Organic Chemistry),0,0,0,0,STABLE,9,0.730302,393.64,EL-streak,0.0,17.0494,False,124997,14413,110584,13888.6,45,2777.7,393.593,43.733,"{""databricks-qwen3-next-80b-a3b-instruct"": 115157, ""databricks-meta-llama-3-3-70b-instruct"": 9840}",0,0.0
486,GPQA (Genetics),1,1,1,1,STABLE,1,0.004817999999999999,4.57,unanimous,0.033,1.8333,False,933,933,0,933.0,5,186.6,4.536,4.536,"{""databricks-qwen3-next-80b-a3b-instruct"": 543, ""databricks-meta-llama-3-3-70b-instruct"": 390}",0,0.0
487,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.065038,45.18,unanimous,0.0655,1.8333,False,11049,11049,0,11049.0,5,2209.8,45.143,45.143,"{""databricks-qwen3-next-80b-a3b-instruct"": 10421, ""databricks-meta-llama-3-3-70b-instruct"": 628}",0,0.0
488,GPQA (Quantum Mechanics),0,0,0,0,STABLE,9,0.285138,271.25,EL-streak+mSPRT,0.0,31.8795,True,53691,13551,40140,5965.7,45,1193.1,271.212,30.135,"{""databricks-qwen3-next-80b-a3b-instruct"": 35187, ""databricks-meta-llama-3-3-70b-instruct"": 18504}",0,0.0
489,GPQA (Physics (general)),0,0,0,0,STABLE,6,0.024541999999999998,60.84,mSPRT,0.0015,26.9247,True,5897,933,4964,982.8,30,196.6,60.805,10.134,"{""databricks-qwen3-next-80b-a3b-instruct"": 477, ""databricks-meta-llama-3-3-70b-instruct"": 5420}",0,0.0
490,GPQA (Chemistry (general)),0,0,0,0,STABLE,5,0.036712,70.87,mSPRT,0.0015,20.7113,True,9178,1495,7683,1835.6,25,367.1,70.84,14.168,"{""databricks-qwen3-next-80b-a3b-instruct"": 0, ""databricks-meta-llama-3-3-70b-instruct"": 9178}",0,0.0
491,GPQA (Molecular Biology),0,1,1,1,STABLE,5,0.022484,55.63,mSPRT,0.001,20.7113,True,5621,413,5208,1124.2,25,224.8,55.597,11.119,"{""databricks-qwen3-next-80b-a3b-instruct"": 0, ""databricks-meta-llama-3-3-70b-instruct"": 5621}",0,0.0
492,GPQA (Molecular Biology),0,1,1,1,STABLE,6,0.118226,56.06,mSPRT,0.0,30.6803,True,21489,622,20867,3581.5,30,716.3,56.012,9.335,"{""databricks-qwen3-next-80b-a3b-instruct"": 16135, ""databricks-meta-llama-3-3-70b-instruct"": 5354}",0,0.0
493,GPQA (High-energy particle physics),0,1,0,1,STABLE,8,0.347512,234.0,mSPRT,0.0,27.9289,True,61930,5546,56384,7741.2,40,1548.2,233.947,29.243,"{""databricks-qwen3-next-80b-a3b-instruct"": 49896, ""databricks-meta-llama-3-3-70b-instruct"": 12034}",0,0.0
494,GPQA (Organic Chemistry),0,0,0,0,STABLE,14,0.64995,471.4,EL-streak+mSPRT,0.0025,20.8666,True,115419,2154,113265,8244.2,70,1648.8,471.343,33.667,"{""databricks-qwen3-next-80b-a3b-instruct"": 94137, ""databricks-meta-llama-3-3-70b-instruct"": 21282}",0,0.0
495,GPQA (High-energy particle physics),1,1,1,1,STABLE,6,0.17078,139.74,mSPRT,0.0,23.5681,True,33186,4519,28667,5531.0,30,1106.2,139.698,23.283,"{""databricks-qwen3-next-80b-a3b-instruct"": 19018, ""databricks-meta-llama-3-3-70b-instruct"": 14168}",0,0.0
496,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.023535999999999998,30.27,unanimous,0.1315,1.8333,False,4192,4192,0,4192.0,5,838.4,30.24,30.24,"{""databricks-qwen3-next-80b-a3b-instruct"": 3384, ""databricks-meta-llama-3-3-70b-instruct"": 808}",0,0.0
497,GPQA (Organic Chemistry),1,0,1,1,STABLE,10,0.32549999999999996,233.5,EL-streak+mSPRT,0.004,26.0058,True,59650,4884,54766,5965.0,50,1193.0,233.457,23.346,"{""databricks-qwen3-next-80b-a3b-instruct"": 43450, ""databricks-meta-llama-3-3-70b-instruct"": 16200}",0,0.0
498,GPQA (Organic Chemistry),1,1,1,0,STABLE,11,0.33173199999999997,240.61,EL-streak,0.105,6.2479,False,62946,6448,56498,5722.4,55,1144.5,240.572,21.87,"{""databricks-qwen3-next-80b-a3b-instruct"": 39974, ""databricks-meta-llama-3-3-70b-instruct"": 22972}",0,0.0
499,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.021822,10.15,unanimous,0.134,1.4813,False,3869,3869,0,3869.0,5,773.8,10.106,10.106,"{""databricks-qwen3-next-80b-a3b-instruct"": 3173, ""databricks-meta-llama-3-3-70b-instruct"": 696}",0,0.0
500,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.025612,12.06,unanimous,0.0345,1.8333,False,4458,4458,0,4458.0,5,891.6,12.028,12.028,"{""databricks-qwen3-next-80b-a3b-instruct"": 3890, ""databricks-meta-llama-3-3-70b-instruct"": 568}",0,0.0
501,GPQA (Physics (general)),0,1,0,1,STABLE,1,0.027351999999999998,29.55,unanimous,0.1315,1.4813,False,4666,4666,0,4666.0,5,933.2,29.513,29.513,"{""databricks-qwen3-next-80b-a3b-instruct"": 4344, ""databricks-meta-llama-3-3-70b-instruct"": 322}",0,0.0
502,GPQA (Astrophysics),1,1,1,1,STABLE,6,0.32916999999999996,195.83,mSPRT,0.0,20.5056,True,58505,8444,50061,9750.8,30,1950.2,195.791,32.632,"{""databricks-qwen3-next-80b-a3b-instruct"": 47575, ""databricks-meta-llama-3-3-70b-instruct"": 10930}",0,0.0
503,GPQA (Molecular Biology),1,0,1,1,STABLE,10,0.278502,183.46,EL-streak,0.008,17.709,False,53258,3990,49268,5325.8,50,1065.2,183.411,18.341,"{""databricks-qwen3-next-80b-a3b-instruct"": 32735, ""databricks-meta-llama-3-3-70b-instruct"": 20523}",0,0.0
504,GPQA (Organic Chemistry),0,0,0,0,STABLE,11,0.553486,358.15,mSPRT,0.015,26.3754,True,98593,1932,96661,8963.0,55,1792.6,358.099,32.554,"{""databricks-qwen3-next-80b-a3b-instruct"": 79557, ""databricks-meta-llama-3-3-70b-instruct"": 19036}",0,0.0
505,GPQA (High-energy particle physics),0,1,1,1,STABLE,1,0.020928,35.09,unanimous,0.065,1.8333,False,4419,4419,0,4419.0,5,883.8,35.056,35.056,"{""databricks-qwen3-next-80b-a3b-instruct"": 1626, ""databricks-meta-llama-3-3-70b-instruct"": 2793}",0,0.0
506,GPQA (Physics (general)),1,0,1,1,STABLE,9,0.37218399999999996,311.11,mSPRT,0.0,20.2743,True,70373,5342,65031,7819.2,45,1563.8,311.073,34.564,"{""databricks-qwen3-next-80b-a3b-instruct"": 45346, ""databricks-meta-llama-3-3-70b-instruct"": 25027}",0,0.0
507,GPQA (Chemistry (general)),1,0,1,0,STABLE,11,0.79064,532.42,mSPRT,0.0085,23.4589,True,139214,7660,131554,12655.8,55,2531.2,532.371,48.397,"{""databricks-qwen3-next-80b-a3b-instruct"": 116892, ""databricks-meta-llama-3-3-70b-instruct"": 22322}",0,0.0
508,GPQA (Chemistry (general)),0,0,0,0,UNSTABLE,15,0.904488,647.96,fallback,0.4485,2.8173,False,159465,13490,145975,10631.0,75,2126.2,647.897,43.193,"{""databricks-qwen3-next-80b-a3b-instruct"": 133314, ""databricks-meta-llama-3-3-70b-instruct"": 26151}",0,0.0
509,GPQA (Organic Chemistry),0,1,1,1,STABLE,5,0.021252,46.63,mSPRT,0.0005,20.7113,True,5313,756,4557,1062.6,25,212.5,46.597,9.319,"{""databricks-qwen3-next-80b-a3b-instruct"": 0, ""databricks-meta-llama-3-3-70b-instruct"": 5313}",0,0.0
510,GPQA (Chemistry (general)),0,1,1,1,STABLE,6,0.044608,72.92,mSPRT,0.0,23.4728,True,10176,584,9592,1696.0,30,339.2,72.881,12.147,"{""databricks-qwen3-next-80b-a3b-instruct"": 1952, ""databricks-meta-llama-3-3-70b-instruct"": 8224}",0,0.0
511,GPQA (Quantum Mechanics),0,1,1,1,STABLE,7,0.21573599999999998,163.28,mSPRT,0.001,21.6377,True,39397,568,38829,5628.1,35,1125.6,163.239,23.32,"{""databricks-qwen3-next-80b-a3b-instruct"": 29074, ""databricks-meta-llama-3-3-70b-instruct"": 10323}",0,0.0
512,GPQA (Molecular Biology),1,1,1,1,STABLE,12,0.45902999999999994,349.41,EL-streak+mSPRT,0.0,28.622,True,82893,4087,78806,6907.8,60,1381.5,349.356,29.113,"{""databricks-qwen3-next-80b-a3b-instruct"": 63729, ""databricks-meta-llama-3-3-70b-instruct"": 19164}",0,0.0
513,GPQA (Astrophysics),1,0,1,1,STABLE,6,0.22536399999999998,123.7,mSPRT,0.0,22.0644,True,40778,4790,35988,6796.3,30,1359.3,123.666,20.611,"{""databricks-qwen3-next-80b-a3b-instruct"": 31126, ""databricks-meta-llama-3-3-70b-instruct"": 9652}",0,0.0
514,GPQA (Organic Chemistry),0,1,1,1,STABLE,10,0.776142,552.41,EL-streak+mSPRT,0.0,23.5046,True,134304,13643,120661,13430.4,50,2686.1,552.365,55.236,"{""databricks-qwen3-next-80b-a3b-instruct"": 119463, ""databricks-meta-llama-3-3-70b-instruct"": 14841}",0,0.0
515,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.046672,36.59,unanimous,0.116,1.4813,False,8780,8780,0,8780.0,5,1756.0,36.552,36.552,"{""databricks-qwen3-next-80b-a3b-instruct"": 5776, ""databricks-meta-llama-3-3-70b-instruct"": 3004}",0,0.0
516,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.01019,8.58,unanimous,0.0745,1.8333,False,1855,1855,0,1855.0,5,371.0,8.549,8.549,"{""databricks-qwen3-next-80b-a3b-instruct"": 1385, ""databricks-meta-llama-3-3-70b-instruct"": 470}",0,0.0
517,GPQA (High-energy particle physics),0,1,1,1,STABLE,1,0.010431999999999999,9.82,unanimous,0.0675,1.8333,False,1906,1906,0,1906.0,5,381.2,9.784,9.784,"{""databricks-qwen3-next-80b-a3b-instruct"": 1404, ""databricks-meta-llama-3-3-70b-instruct"": 502}",0,0.0
518,GPQA (Astrophysics),0,1,0,0,STABLE,14,0.187912,219.92,EL-streak,0.1615,13.2684,False,38262,3493,34769,2733.0,70,546.6,219.87,15.705,"{""databricks-qwen3-next-80b-a3b-instruct"": 17432, ""databricks-meta-llama-3-3-70b-instruct"": 20830}",0,0.0
519,GPQA (High-energy particle physics),0,1,0,0,STABLE,11,0.19790799999999997,124.33,EL-streak,0.0755,9.3497,False,37402,1748,35654,3400.2,55,680.0,124.277,11.298,"{""databricks-qwen3-next-80b-a3b-instruct"": 24150, ""databricks-meta-llama-3-3-70b-instruct"": 13252}",0,0.0
520,GPQA (Physics (general)),1,1,1,1,STABLE,1,0.029532,18.89,unanimous,0.032,1.8333,False,5508,5508,0,5508.0,5,1101.6,18.859,18.859,"{""databricks-qwen3-next-80b-a3b-instruct"": 3750, ""databricks-meta-llama-3-3-70b-instruct"": 1758}",0,0.0
521,GPQA (Organic Chemistry),1,0,1,1,STABLE,12,0.953212,592.96,mSPRT,0.115,25.0442,True,166069,12964,153105,13839.1,60,2767.8,592.91,49.409,"{""databricks-qwen3-next-80b-a3b-instruct"": 144468, ""databricks-meta-llama-3-3-70b-instruct"": 21601}",0,0.0
522,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.004908,10.9,unanimous,0.133,1.8333,False,1016,1016,0,1016.0,5,203.2,10.871,10.871,"{""databricks-qwen3-next-80b-a3b-instruct"": 422, ""databricks-meta-llama-3-3-70b-instruct"": 594}",0,0.0
523,GPQA (Physics (general)),1,1,1,1,STABLE,1,0.007308,10.18,unanimous,0.0695,1.8333,False,1352,1352,0,1352.0,5,270.4,10.15,10.15,"{""databricks-qwen3-next-80b-a3b-instruct"": 950, ""databricks-meta-llama-3-3-70b-instruct"": 402}",0,0.0
524,GPQA (Organic Chemistry),0,1,1,1,STABLE,5,0.152196,158.16,mSPRT,0.0,20.7113,True,27552,5792,21760,5510.4,25,1102.1,158.12,31.624,"{""databricks-qwen3-next-80b-a3b-instruct"": 20994, ""databricks-meta-llama-3-3-70b-instruct"": 6558}",0,0.0
525,GPQA (High-energy particle physics),0,1,0,1,STABLE,6,0.155612,208.11,mSPRT,0.0015,21.4017,True,32403,7401,25002,5400.5,30,1080.1,208.07,34.678,"{""databricks-qwen3-next-80b-a3b-instruct"": 13000, ""databricks-meta-llama-3-3-70b-instruct"": 19403}",0,0.0
526,GPQA (Genetics),1,0,1,1,STABLE,6,0.183272,113.17,mSPRT,0.0,20.5056,True,34385,3401,30984,5730.8,30,1146.2,113.135,18.856,"{""databricks-qwen3-next-80b-a3b-instruct"": 22866, ""databricks-meta-llama-3-3-70b-instruct"": 11519}",0,0.0
527,GPQA (Physics (general)),0,0,0,0,STABLE,1,0.007209999999999999,1.31,unanimous,0.0345,1.8333,False,1381,1381,0,1381.0,5,276.2,1.264,1.264,"{""databricks-qwen3-next-80b-a3b-instruct"": 843, ""databricks-meta-llama-3-3-70b-instruct"": 538}",0,0.0
528,GPQA (Organic Chemistry),1,0,1,1,STABLE,6,0.19841799999999998,103.63,mSPRT,0.0,20.5056,True,36156,3576,32580,6026.0,30,1205.2,103.587,17.265,"{""databricks-qwen3-next-80b-a3b-instruct"": 26897, ""databricks-meta-llama-3-3-70b-instruct"": 9259}",0,0.0
529,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.007526,1.0,unanimous,0.031,1.8333,False,1451,1451,0,1451.0,5,290.2,0.969,0.969,"{""databricks-qwen3-next-80b-a3b-instruct"": 861, ""databricks-meta-llama-3-3-70b-instruct"": 590}",0,0.0
530,GPQA (Quantum Mechanics),1,1,1,1,STABLE,6,0.255476,153.0,mSPRT,0.0,25.3782,True,48524,7602,40922,8087.3,30,1617.5,152.964,25.494,"{""databricks-qwen3-next-80b-a3b-instruct"": 30690, ""databricks-meta-llama-3-3-70b-instruct"": 17834}",0,0.0
531,GPQA (Organic Chemistry),1,0,1,1,STABLE,9,0.558294,326.92,EL-streak,0.154,3.5101,False,98808,9719,89089,10978.7,45,2195.7,326.877,36.32,"{""databricks-qwen3-next-80b-a3b-instruct"": 81531, ""databricks-meta-llama-3-3-70b-instruct"": 17277}",0,0.0
532,GPQA (Chemistry (general)),0,1,0,1,STABLE,15,0.988342,701.15,mSPRT,0.124,24.5029,True,177091,15385,161706,11806.1,75,2361.2,701.101,46.74,"{""databricks-qwen3-next-80b-a3b-instruct"": 139989, ""databricks-meta-llama-3-3-70b-instruct"": 37102}",0,0.0
533,GPQA (Molecular Biology),0,1,1,1,STABLE,7,0.048235999999999994,83.24,mSPRT,0.0,26.6025,True,11181,502,10679,1597.3,35,319.5,83.2,11.886,"{""databricks-qwen3-next-80b-a3b-instruct"": 1756, ""databricks-meta-llama-3-3-70b-instruct"": 9425}",0,0.0
534,GPQA (Organic Chemistry),0,0,0,1,STABLE,13,0.457538,441.18,mSPRT,0.297,21.5431,True,84953,610,84343,6534.8,65,1307.0,441.14,33.934,"{""databricks-qwen3-next-80b-a3b-instruct"": 58863, ""databricks-meta-llama-3-3-70b-instruct"": 26090}",0,0.0
535,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.009554,2.74,unanimous,0.0325,1.8333,False,1761,1761,0,1761.0,5,352.2,2.713,2.713,"{""databricks-qwen3-next-80b-a3b-instruct"": 1255, ""databricks-meta-llama-3-3-70b-instruct"": 506}",0,0.0
536,GPQA (Astrophysics),1,0,1,0,UNSTABLE,15,1.04253,703.38,fallback,0.4455,4.7661,False,186402,10602,175800,12426.8,75,2485.4,703.33,46.889,"{""databricks-qwen3-next-80b-a3b-instruct"": 148461, ""databricks-meta-llama-3-3-70b-instruct"": 37941}",0,0.0
537,GPQA (Physics (general)),1,1,1,1,STABLE,1,0.012794,15.83,unanimous,0.1295,1.8333,False,2738,2738,0,2738.0,5,547.6,15.796,15.796,"{""databricks-qwen3-next-80b-a3b-instruct"": 921, ""databricks-meta-llama-3-3-70b-instruct"": 1817}",0,0.0
538,GPQA (Organic Chemistry),1,0,1,1,UNSTABLE,15,0.56471,397.07,fallback,0.1075,11.12,False,104537,5866,98671,6969.1,75,1393.8,397.022,26.468,"{""databricks-qwen3-next-80b-a3b-instruct"": 73281, ""databricks-meta-llama-3-3-70b-instruct"": 31256}",0,0.0
539,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.008938,6.68,unanimous,0.0565,1.8333,False,1701,1701,0,1701.0,5,340.2,6.645,6.645,"{""databricks-qwen3-next-80b-a3b-instruct"": 1067, ""databricks-meta-llama-3-3-70b-instruct"": 634}",0,0.0
540,GPQA (Genetics),0,1,0,0,UNSTABLE,15,0.48984799999999995,322.34,fallback,0.368,8.5488,False,88885,3969,84916,5925.7,75,1185.1,322.272,21.485,"{""databricks-qwen3-next-80b-a3b-instruct"": 67154, ""databricks-meta-llama-3-3-70b-instruct"": 21731}",0,0.0
541,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.037815999999999995,23.54,unanimous,0.067,1.8333,False,6704,6704,0,6704.0,5,1340.8,23.507,23.507,"{""databricks-qwen3-next-80b-a3b-instruct"": 5500, ""databricks-meta-llama-3-3-70b-instruct"": 1204}",0,0.0
542,GPQA (Astrophysics),0,0,0,1,STABLE,13,0.382048,282.97,mSPRT,0.0175,23.3046,True,72478,2153,70325,5575.2,65,1115.0,282.924,21.763,"{""databricks-qwen3-next-80b-a3b-instruct"": 46068, ""databricks-meta-llama-3-3-70b-instruct"": 26410}",0,0.0
543,GPQA (Optics and Acoustics),0,1,0,0,UNSTABLE,15,0.8034119999999999,518.13,fallback,0.46,17.3652,False,143181,5275,137906,9545.4,75,1909.1,518.074,34.538,"{""databricks-qwen3-next-80b-a3b-instruct"": 115344, ""databricks-meta-llama-3-3-70b-instruct"": 27837}",0,0.0
544,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.034566,30.69,unanimous,0.1215,1.4813,False,6808,6808,0,6808.0,5,1361.6,30.653,30.653,"{""databricks-qwen3-next-80b-a3b-instruct"": 3667, ""databricks-meta-llama-3-3-70b-instruct"": 3141}",0,0.0
545,GPQA (Physics (general)),1,1,1,1,STABLE,1,0.025089999999999998,17.09,unanimous,0.1215,1.4813,False,4669,4669,0,4669.0,5,933.8,17.062,17.062,"{""databricks-qwen3-next-80b-a3b-instruct"": 3207, ""databricks-meta-llama-3-3-70b-instruct"": 1462}",0,0.0
546,GPQA (Relativistic Mechanics),0,1,0,1,UNSTABLE,15,0.520238,345.17,fallback,0.325,14.204,False,94239,5609,88630,6282.6,75,1256.5,345.111,23.007,"{""databricks-qwen3-next-80b-a3b-instruct"": 71641, ""databricks-meta-llama-3-3-70b-instruct"": 22598}",0,0.0
